location_name,start_time,end_time,date,day_of_week,n_approaching_t,n_approaching_r,n_approaching_l,n_approaching_peds,s_approaching_t,s_approaching_r,s_approaching_l,s_approaching_peds,e_approaching_t,e_approaching_r,e_approaching_l,e_approaching_peds,w_approaching_t,w_approaching_r,w_approaching_l,w_approaching_peds
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-01-21,6,108,9,22,7,107,13,19,9,67,10,4,7,61,12,10,7
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-01-21,6,135,7,19,10,117,15,26,6,91,28,12,8,80,15,12,13
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-01-21,6,87,9,16,5,79,5,20,6,63,12,5,8,58,9,7,7
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-01-21,6,55,3,11,5,73,7,10,6,43,13,6,7,45,5,6,5
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-01-21,6,93,5,12,7,60,1,12,11,54,7,2,10,58,7,2,5
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-01-21,6,78,2,20,12,68,5,15,9,55,12,6,5,53,6,12,5
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-01-21,6,83,10,10,8,64,3,11,5,43,6,7,8,32,5,11,9
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-01-21,6,72,2,12,21,56,2,3,10,65,19,5,6,44,4,5,9
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-01-21,6,65,5,9,9,35,1,8,9,42,9,4,5,46,2,8,3
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-01-21,6,52,8,6,3,35,2,6,11,44,10,5,4,30,10,4,5
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-01-21,6,52,6,8,6,52,3,8,8,48,10,4,10,48,6,4,7
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-01-21,6,59,3,13,11,63,0,6,9,43,11,4,3,36,6,8,8
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-01-21,6,97,6,13,9,60,2,12,10,42,12,6,10,36,3,3,8
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-01-21,6,66,1,9,12,53,3,7,8,46,2,3,5,34,6,6,5
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-01-21,6,58,6,7,9,63,2,8,7,33,12,3,7,37,4,2,6
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-01-21,6,57,8,9,6,40,1,12,9,48,8,4,11,40,3,2,9
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-01-21,6,93,6,21,9,56,1,10,4,45,14,3,11,43,4,2,8
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-01-21,6,45,2,11,6,43,3,6,2,56,6,7,11,39,9,3,6
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-01-21,6,50,5,7,5,45,1,7,10,33,6,4,7,34,6,5,10
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-01-21,6,56,5,13,8,33,3,5,11,43,9,4,9,28,6,3,8
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-01-21,6,83,7,9,10,65,3,5,5,44,16,6,10,35,6,6,9
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-01-21,6,54,3,9,7,43,3,4,9,42,13,1,9,47,4,4,18
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-01-21,6,67,4,8,6,53,4,5,11,48,11,4,9,34,8,3,10
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-01-21,6,61,8,9,8,40,4,4,10,58,10,6,14,27,4,1,5
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-01-21,6,67,5,10,10,52,4,9,9,32,7,11,10,50,4,4,7
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-01-21,6,72,4,12,9,51,5,11,12,47,11,0,10,60,8,8,10
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-01-21,6,58,6,13,5,56,2,8,5,37,6,6,12,37,4,5,7
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-01-22,0,132,11,30,10,156,3,34,12,89,22,20,16,71,17,8,18
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-01-22,0,182,16,38,18,175,8,26,18,175,41,14,15,91,13,11,16
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-01-22,0,186,16,29,11,135,5,22,17,142,35,14,15,92,11,13,13
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-01-22,0,191,16,39,14,207,11,33,19,135,37,13,22,172,17,13,13
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-01-22,0,186,14,29,27,180,6,27,17,175,44,16,10,86,21,11,20
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-01-22,0,202,22,42,17,186,5,18,19,137,31,15,13,131,20,14,10
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-01-22,0,187,12,35,10,205,9,27,13,115,24,20,21,126,22,18,10
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-01-22,0,146,11,21,14,179,9,16,9,130,34,13,13,97,15,15,18
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-01-22,0,141,5,25,16,98,9,15,17,63,20,9,12,82,10,12,10
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-01-22,0,150,13,21,15,139,7,20,7,76,16,6,16,81,16,8,12
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-01-22,0,176,16,28,14,132,3,21,18,124,21,17,19,96,9,8,12
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-01-22,0,114,9,17,13,137,6,21,16,100,16,14,18,96,15,11,7
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-01-22,0,137,5,20,13,119,4,19,22,77,25,12,14,51,6,4,17
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-01-22,0,114,6,19,12,86,4,21,15,94,22,7,15,67,9,5,19
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-01-22,0,101,11,17,20,89,4,16,16,76,17,9,18,51,12,7,16
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-01-22,0,130,15,24,11,91,7,20,15,78,12,3,16,90,12,3,9
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-01-22,0,82,14,15,15,98,6,19,18,103,17,7,20,87,17,14,16
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-01-22,0,124,6,21,15,127,5,17,9,86,21,8,16,79,11,6,16
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-01-22,0,92,8,18,14,93,2,13,16,75,11,7,13,59,7,6,16
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-01-22,0,83,5,14,22,72,2,13,20,52,18,5,17,55,7,4,20
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-01-22,0,78,4,8,19,44,0,12,16,58,10,5,13,58,4,6,14
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-01-22,0,116,7,13,19,112,3,6,15,97,22,8,10,65,7,8,15
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-01-22,0,128,11,18,13,82,6,16,17,61,14,10,15,48,5,3,8
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-01-22,0,85,5,22,10,69,2,13,14,55,15,7,18,69,10,4,17
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-01-22,0,98,11,18,14,79,6,11,12,85,23,6,15,72,10,3,14
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-01-22,0,128,11,19,17,103,2,22,8,48,18,6,14,51,5,4,10
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-01-22,0,139,10,20,12,108,7,12,17,51,9,7,16,50,6,6,15
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-01-22,0,133,12,19,11,110,5,17,10,77,14,7,19,68,12,10,14
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-01-22,0,80,4,18,12,72,1,17,7,57,20,9,17,45,12,2,13
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-01-22,0,129,9,15,6,76,2,16,19,80,13,6,13,76,8,8,10
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-01-22,0,116,6,18,24,111,4,21,13,92,23,10,9,79,13,9,9
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-01-22,0,101,15,22,19,68,6,18,16,83,19,6,12,69,22,14,15
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-01-23,1,149,15,34,14,152,6,26,14,98,25,12,15,103,22,15,16
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-01-23,1,161,9,27,17,216,8,27,11,184,43,16,14,153,27,19,25
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-01-23,1,204,17,33,18,258,10,41,17,191,33,14,17,104,14,12,16
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-01-23,1,249,14,41,13,193,14,46,16,109,21,12,12,142,24,22,15
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-01-23,1,183,21,21,15,195,9,27,21,112,22,13,10,154,23,11,21
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-01-23,1,191,11,31,15,152,11,27,21,152,34,11,8,90,12,10,22
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-01-23,1,200,12,39,6,219,17,32,17,157,33,9,16,130,14,16,11
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-01-23,1,151,18,31,19,107,9,16,11,124,32,13,13,99,21,15,18
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-01-23,1,116,14,22,15,142,7,30,15,107,22,7,14,70,11,13,23
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-01-23,1,156,15,29,18,165,6,25,24,106,25,17,16,94,10,16,8
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-01-23,1,111,14,22,10,146,9,20,22,113,24,13,16,67,10,9,18
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-01-23,1,111,9,23,15,103,4,19,10,63,22,8,13,88,14,9,11
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-01-23,1,141,9,26,22,121,10,23,23,101,19,9,14,82,11,5,17
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-01-23,1,83,3,16,19,88,7,13,11,96,17,10,14,67,9,8,15
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-01-23,1,105,10,13,21,69,3,15,10,64,17,6,17,79,10,10,10
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-01-23,1,150,9,19,19,100,1,16,15,77,21,9,16,86,20,6,14
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-01-23,1,174,18,20,12,111,4,19,20,64,20,3,24,84,12,10,10
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-01-23,1,106,11,21,20,98,5,18,13,104,13,10,15,80,22,18,16
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-01-23,1,171,11,19,19,113,8,18,18,95,28,8,19,78,18,15,16
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-01-23,1,85,4,22,13,93,5,16,14,66,17,12,12,66,12,5,16
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-01-23,1,68,5,10,19,80,5,15,17,73,25,13,14,44,9,6,16
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-01-23,1,118,8,19,20,130,6,24,11,85,22,12,23,93,13,13,15
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-01-23,1,122,9,18,15,109,4,10,19,50,13,3,13,70,3,7,10
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-01-23,1,92,10,25,20,111,7,21,13,94,19,9,18,65,11,10,22
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-01-23,1,81,7,9,24,83,8,17,13,89,22,6,13,87,14,2,17
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-01-23,1,116,6,20,18,80,3,6,18,61,14,4,10,67,9,8,13
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-01-23,1,106,16,13,15,76,5,12,11,46,9,4,23,68,14,9,19
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-01-23,1,118,10,13,20,110,6,32,12,87,20,14,17,57,13,5,18
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-01-23,1,89,4,13,23,78,2,13,21,70,18,6,16,63,15,10,22
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-01-23,1,90,7,12,17,100,4,15,13,93,20,8,15,66,3,4,21
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-01-23,1,119,11,20,18,113,11,22,23,89,20,13,15,67,8,8,15
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-01-23,1,122,10,26,7,101,5,24,12,87,22,9,12,53,10,6,17
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-01-24,2,163,5,29,14,142,11,19,20,114,19,11,18,71,11,11,14
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-01-24,2,228,20,32,19,165,4,24,13,173,38,6,21,82,9,10,18
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-01-24,2,152,6,25,13,195,7,25,16,168,29,12,13,134,12,15,9
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-01-24,2,186,14,23,10,233,12,37,15,152,42,18,16,121,11,14,21
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-01-24,2,216,15,37,18,170,12,32,19,108,21,14,14,96,18,11,14
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-01-24,2,186,19,27,21,203,10,25,9,143,34,13,13,117,17,5,23
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-01-24,2,212,23,36,17,126,9,22,15,152,33,17,17,148,22,18,13
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-01-24,2,149,12,23,19,185,8,31,16,83,20,10,16,93,16,9,29
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-01-24,2,136,5,17,10,109,7,23,24,116,30,8,17,93,11,13,12
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-01-24,2,154,11,27,9,121,4,26,11,102,18,9,13,77,10,12,14
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-01-24,2,140,18,31,9,147,4,28,15,122,22,8,13,92,12,2,15
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-01-24,2,114,3,18,19,82,4,19,8,90,17,13,11,61,7,7,17
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-01-24,2,108,5,14,12,106,2,14,17,74,18,10,12,73,7,10,12
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-01-24,2,93,8,13,8,87,7,14,11,77,9,9,16,58,10,7,15
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-01-24,2,92,4,14,8,136,12,23,15,85,18,11,16,72,5,9,17
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-01-24,2,103,5,17,12,116,0,16,13,83,16,9,13,70,15,6,26
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-01-24,2,98,10,28,8,106,6,14,14,104,26,4,15,84,17,8,16
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-01-24,2,142,13,13,16,108,6,24,11,70,13,4,24,78,5,6,14
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-01-24,2,143,13,32,12,139,5,17,16,52,16,2,19,68,13,6,11
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-01-24,2,139,11,19,14,83,7,16,28,57,13,7,14,64,4,13,8
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-01-24,2,90,7,12,16,79,3,17,15,83,17,5,13,46,2,4,17
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-01-24,2,112,8,21,10,136,4,17,11,89,21,10,8,71,14,6,11
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-01-24,2,96,8,13,18,114,5,15,14,44,11,2,17,72,6,5,17
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-01-24,2,148,11,25,12,99,4,15,13,55,19,7,18,69,12,2,14
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-01-24,2,88,3,12,12,90,3,14,13,85,13,7,16,54,6,13,15
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-01-24,2,87,8,18,8,119,3,16,16,67,10,8,14,54,8,8,18
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-01-24,2,149,8,17,8,129,5,29,19,68,10,3,15,66,15,10,17
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-01-24,2,98,4,11,23,118,5,20,22,54,16,5,14,77,10,15,15
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-01-24,2,94,8,11,14,80,4,15,14,80,14,5,19,67,9,9,16
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-01-24,2,136,6,21,16,107,7,15,16,70,22,8,17,53,10,4,12
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-01-24,2,115,15,20,16,102,4,21,20,74,17,4,13,73,10,8,15
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-01-24,2,123,2,22,12,78,3,19,21,96,18,5,10,66,12,12,15
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-01-25,3,159,11,26,15,129,8,25,16,107,24,8,6,76,14,9,21
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-01-25,3,219,19,35,10,139,4,23,12,144,37,18,13,99,20,11,18
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-01-25,3,184,18,29,16,113,11,23,20,127,39,14,13,131,32,18,17
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-01-25,3,215,11,32,9,224,4,32,15,183,29,18,17,177,22,13,11
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-01-25,3,190,16,28,15,187,9,36,18,99,21,5,9,113,23,13,10
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-01-25,3,209,14,34,15,188,19,41,16,133,42,14,13,87,16,14,13
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-01-25,3,215,9,40,23,194,2,40,15,99,30,8,15,123,21,17,10
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-01-25,3,173,16,28,10,182,6,31,16,111,22,8,16,82,8,11,14
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-01-25,3,142,7,17,16,99,6,18,10,83,21,9,19,54,11,6,15
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-01-25,3,105,11,17,16,81,8,8,14,115,18,15,17,79,5,9,16
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-01-25,3,137,13,25,18,82,2,14,16,118,18,14,16,97,14,8,21
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-01-25,3,158,12,28,10,106,5,16,16,77,18,12,10,60,8,8,12
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-01-25,3,115,3,19,14,71,3,9,11,87,16,11,13,58,10,10,13
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-01-25,3,91,10,19,15,103,7,12,10,83,16,12,14,76,13,8,10
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-01-25,3,91,3,13,13,84,7,9,14,76,13,4,20,51,11,9,12
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-01-25,3,102,8,23,15,100,5,13,11,67,22,4,8,50,13,3,11
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-01-25,3,114,6,23,16,97,2,24,13,84,23,14,10,63,6,7,17
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-01-25,3,90,8,22,14,121,7,25,11,102,22,5,13,62,12,4,9
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-01-25,3,81,10,17,10,97,7,10,20,95,27,3,16,66,12,6,13
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-01-25,3,130,7,24,11,87,3,19,18,54,12,5,17,74,8,11,14
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-01-25,3,39,1,3,17,101,2,14,14,79,17,5,15,56,7,3,18
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-01-25,3,137,15,18,9,124,4,24,8,87,24,11,18,65,13,10,14
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-01-25,3,107,2,16,14,72,1,10,19,54,16,4,14,64,15,7,19
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-01-25,3,94,9,16,14,85,3,12,15,57,11,6,20,53,7,5,15
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-01-25,3,85,3,7,17,54,5,9,10,72,18,6,18,72,11,7,17
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-01-25,3,92,7,22,14,92,3,19,11,53,7,3,8,49,8,3,10
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-01-25,3,105,3,21,11,107,4,22,14,68,25,10,16,66,11,10,13
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-01-25,3,129,8,22,13,77,1,15,10,65,16,5,11,80,13,2,8
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-01-25,3,81,8,15,12,91,4,13,13,67,13,8,14,58,13,9,28
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-01-25,3,117,8,13,13,74,5,9,16,97,20,5,14,68,12,10,11
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-01-25,3,131,14,19,16,106,13,22,14,121,31,16,13,76,17,6,8
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-01-25,3,114,13,19,14,78,5,22,16,75,27,11,9,85,10,11,19
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-01-26,4,186,12,25,17,117,5,22,17,119,24,11,15,85,12,10,11
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-01-26,4,213,22,38,14,179,13,23,13,209,40,20,18,135,25,17,12
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-01-26,4,204,13,31,22,168,9,29,21,132,32,21,16,144,13,23,20
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-01-26,4,212,19,29,17,205,9,39,12,155,30,13,18,168,21,22,17
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-01-26,4,135,11,25,24,176,11,45,17,158,34,17,16,92,20,18,13
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-01-26,4,212,15,27,14,188,11,25,18,165,37,23,24,133,23,20,15
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-01-26,4,209,5,19,16,231,11,37,24,192,39,17,10,192,23,18,16
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-01-26,4,182,12,32,14,161,6,26,15,127,26,13,16,106,19,10,17
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-01-26,4,141,8,21,19,104,5,16,10,96,20,9,11,75,21,8,17
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-01-26,4,149,12,33,15,138,7,27,11,104,28,9,21,95,17,11,17
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-01-26,4,140,11,19,19,179,12,24,20,112,12,12,7,82,12,12,12
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-01-26,4,141,10,25,12,110,5,17,16,121,34,10,11,72,15,8,15
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-01-26,4,166,16,27,12,99,3,16,21,69,13,6,14,88,18,13,22
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-01-26,4,117,5,24,17,135,7,16,13,78,17,11,19,85,15,12,19
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-01-26,4,94,7,20,11,132,5,12,16,103,28,7,15,49,6,8,19
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-01-26,4,130,9,16,17,124,6,23,15,71,24,11,12,49,9,3,22
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-01-26,4,168,14,26,23,94,8,25,14,93,29,10,22,64,10,9,26
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-01-26,4,116,8,21,18,112,3,20,13,73,18,10,18,76,16,11,18
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-01-26,4,121,5,19,26,93,8,16,13,98,24,11,23,97,7,8,15
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-01-26,4,117,12,20,16,123,1,15,16,64,10,4,16,78,17,4,21
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-01-26,4,136,6,29,14,48,1,8,8,52,12,11,16,83,12,8,14
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-01-26,4,140,9,18,17,124,4,25,19,91,18,11,11,81,11,8,16
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-01-26,4,85,10,18,11,86,7,13,20,73,12,7,17,82,13,7,13
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-01-26,4,100,13,17,19,107,5,18,14,92,21,11,20,65,9,6,20
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-01-26,4,141,8,29,13,131,4,15,16,66,24,8,20,87,14,10,20
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-01-26,4,99,9,12,17,72,2,10,21,58,13,3,16,71,15,8,19
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-01-26,4,127,3,16,18,102,3,21,15,91,14,8,17,48,12,6,26
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-01-26,4,150,14,34,11,109,3,15,24,91,15,10,26,69,14,7,12
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-01-26,4,50,5,9,11,68,4,10,19,81,18,10,17,60,15,10,16
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-01-26,4,87,6,14,19,124,13,24,12,80,19,4,21,97,16,9,15
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-01-26,4,114,12,18,15,122,2,21,18,99,14,12,20,105,16,8,13
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-01-26,4,140,4,16,12,133,9,24,11,102,17,10,17,74,10,7,16
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-01-27,5,119,9,22,6,99,3,10,6,83,22,13,8,65,11,3,14
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-01-27,5,125,14,23,8,119,5,13,6,81,16,11,10,61,5,12,9
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-01-27,5,144,8,23,7,94,4,16,11,76,21,8,10,84,12,5,12
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-01-27,5,129,5,15,9,125,12,18,14,86,19,12,12,69,13,10,16
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-01-27,5,105,11,13,6,125,6,31,11,84,17,4,8,70,11,4,11
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-01-27,5,125,11,16,5,104,4,18,8,116,18,11,6,86,13,9,6
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-01-27,5,134,8,33,7,79,4,18,7,114,33,14,14,82,17,12,7
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-01-27,5,112,12,17,7,80,13,11,7,71,17,8,7,40,7,4,11
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-01-27,5,71,9,12,8,64,4,11,10,53,9,1,10,35,3,3,12
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-01-27,5,91,7,12,9,47,0,7,13,82,13,7,6,58,11,6,13
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-01-27,5,105,7,24,12,82,3,13,5,49,13,6,12,53,12,7,8
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-01-27,5,87,5,11,8,50,3,6,8,61,19,7,9,39,6,4,7
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-01-27,5,63,3,17,10,61,5,15,16,49,12,6,8,38,5,4,15
